"","tSI.BW.CP","tSI.QC.CP","tSI.VA.CP","tSI.VG.CP","tSI.VK.CP","tSI.VL.CP","tSI.VP.CP","tSI.VSk.CP","tSI.VR.CP","tSI.VFil.CP","tSI.QA.CP","tSI.QG.CP","tSI.QK.CP","tSI.QL.CP","tSI.QSk.CP","tSI.QR.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.PA.CP","tSI.PG.CP","tSI.PK.CP","tSI.PL.CP","tSI.PSk.CP","tSI.PR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","tSI.fup.CP","Times","Year"
"112.01",0.00185588376410828,0.000651173086244627,0.315397220860866,0.000557728000800672,0.000857615166278469,0.00507416173077035,0.186117531252594,0.0169812173538761,0.0644489207349725,0.000896523790654524,0.000808708474428488,0.00106703682737452,0.000657348476014841,0.00169409889186045,0.00387865213292937,0.00563169582601974,0.00114141250325162,0.000742104503698937,0.276031546798819,0.00243037802208246,0.00084205432742912,0.00457860569121382,0.0093746354844032,0.0512906026353438,0.00153720141438995,0.00170853251273195,0.00125793196919533,0.00102102218476385,112.01,0.0127865296803653
"113.01",0.00185582253390926,0.000651224716167853,0.315397114722846,0.000557732189851334,0.000857617139820577,0.00507414975572396,0.186117536067901,0.0169823900006796,0.0644453575776629,0.000896528207998348,0.000808690151579916,0.00106697480797879,0.000657364522160697,0.00169408521551218,0.0038786297650979,0.00563200546142739,0.00114143263823285,0.000742118268787118,0.27603696399637,0.0024314410464632,0.000842061789363968,0.00457870809783667,0.00937461424876251,0.0512915622533391,0.00153721885678104,0.00170854676146959,0.00125806837945164,0.00102105552052723,113.01,0.0129006849315068
"114.01",0.00185576131510024,0.000651276377567567,0.315397007932487,0.000557736386923913,0.000857619123005082,0.00507413778670396,0.186117540582612,0.0169835628032317,0.0644417944607291,0.00089653264821854,0.000808671841340924,0.00106691285725113,0.000657380582338662,0.00169407155786072,0.00387860741263446,0.00563231515161289,0.00114145279499323,0.000742132048964783,0.276042381123453,0.00243250742864121,0.00084206927697339,0.00457881054531972,0.00937459302210275,0.0512925216279727,0.00153723632416036,0.00170856105723527,0.00125820573499846,0.00102108887620533,114.01,0.0130148401826484
"115.01",0.00185570010769232,0.000651328070443213,0.315396900489707,0.000557740592019407,0.000857621115831542,0.00507412582375466,0.186117544796648,0.0169847357615651,0.0644382313842004,0.000896537111319762,0.000808653543710181,0.00106685097519055,0.000657396656547626,0.00169405791890331,0.00387858507552963,0.00563262489660332,0.00114147297354128,0.000742145844232933,0.276047798180057,0.00243357716899795,0.000842076790273483,0.00457891303368529,0.00937457180439982,0.0512934807590674,0.00153725381652581,0.0017085754000471,0.00125834403593239,0.0010211222517984,115.01,0.01312899543379
"116.01",0.0018556389116855,0.000651379794800122,0.315396792394312,0.000557744805137705,0.000857623118310169,0.00507411386687295,0.186117548709953,0.016985908875665,0.0644346683480232,0.000896541597291911,0.000808635258686352,0.0010667891617806,0.000657412744790031,0.00169404429865516,0.00387856275382026,0.00563293469639337,0.00114149317387868,0.000742159654601671,0.276053215166014,0.00243465026795442,0.000842084329272574,0.00457901556294704,0.0093745505956474,0.0512944396465893,0.00153727133388382,0.0017085897899205,0.00125848328234535,0.00102115564730787,116.01,0.0132431506849315
"117.01",0.00185557772707812,0.000651431550634296,0.315396683646305,0.000557749026281029,0.000857625130440076,0.00507410191603219,0.186117552322682,0.0169870821455559,0.0644311053522703,0.000896546106140206,0.000808616986271438,0.00106672741703617,0.000657428847066543,0.00169403069711216,0.00387854044747393,0.00563324455098135,0.00114151339600166,0.000742173480069885,0.276058632081254,0.00243572672592329,0.000842091893965891,0.00457911813310907,0.00937452939586991,0.0512953982905554,0.00153728887622373,0.00170860422683217,0.00125862347433303,0.00102118906274118,117.01,0.0133573059360731
"118.01",0.00185551655386917,0.000651483337957726,0.315396574245553,0.000557753255450932,0.000857627152215823,0.00507408997124159,0.186117555634732,0.016988255571263,0.0644275423969574,0.000896550637872195,0.000808598726468102,0.0010666657409456,0.000657444963382048,0.0016940171142783,0.00387851815650075,0.0056335544603846,0.00114153363990954,0.000742187320631693,0.276064048925749,0.00243680654326817,0.000842099484346437,0.0045792207441756,0.00937450820508534,0.051296356690877,0.00153730644355865,0.00170861871079708,0.00125876461199581,0.00102122249810166,118.01,0.0134714611872146
"119.01",0.00185545539204957,0.00065153515676164,0.315396464192023,0.000557757492648303,0.000857629183647179,0.00507407803250048,0.186117558645991,0.0169894291528363,0.0644239794821748,0.000896555192484327,0.000808580479273791,0.00106660413351278,0.000657461093737655,0.00169400355014349,0.00387849588089884,0.00563386442463931,0.00114155390560544,0.000742201176294977,0.276069465699372,0.00243788972039771,0.000842107100427758,0.00457932339612999,0.00937448702325283,0.0512973148474121,0.00153732403588724,0.00170863324181691,0.00125890669542827,0.00102125595338964,119.01,0.0135856164383562
"120.01",0.00185539424162817,0.000651587007052257,0.315396353485634,0.000557761737873474,0.000857631224727706,0.00507406609982142,0.1861175613564,0.0169906028902456,0.0644204166078997,0.000896559769964389,0.000808562244696609,0.00106654259474581,0.000657477238135251,0.00169399000471882,0.00387847362065785,0.00563417444372627,0.00114157419309502,0.000742215047058514,0.276074882402137,0.0024389762577095,0.000842114742218625,0.00457942608898743,0.00937446585040203,0.0512982727602735,0.00153734165322084,0.00170864781991287,0.00125904972471691,0.00102128942860868,120.01,0.0136997716894977
"121.01",0.00185533310260921,0.000651638888835349,0.315396242126332,0.000557765991125891,0.000857633275460512,0.00507405417319451,0.186117563766083,0.0169917767835184,0.0644168537741233,0.00089656437032315,0.000808544022726898,0.0010664811246337,0.000657493396578834,0.00169397647799607,0.00387845137576204,0.00563448451764814,0.00114159450239315,0.000742228932924416,0.276080299033918,0.00244006615557835,0.000842122409716484,0.00457952882274992,0.00937444468653437,0.0512992304292699,0.00153735929554966,0.00170866244508072,0.00125919369995231,0.00102132292377066,121.01,0.0138139269406393
"122.01",0.00185527197499502,0.000651690802114024,0.31539613011409,0.000557770252409551,0.000857635335848039,0.00507404225263131,0.186117565874868,0.016992950832705,0.0644132909808841,0.000896568993576929,0.00080852581337354,0.00106641972315069,0.000657509569068737,0.00169396296998714,0.00387842914626313,0.00563479464643257,0.00114161483348729,0.000742242833900675,0.276085715594854,0.00244115941441891,0.000842130102925776,0.00457963159740127,0.00937442353162465,0.0513001878543509,0.0015373769628938,0.00170867711733824,0.00125933862124317,0.00102135643886936,122.01,0.0139280821917808
"123.01",0.00185521085877294,0.000651742746889727,0.315396017448822,0.000557774521721899,0.000857637405890843,0.00507403033810194,0.186117567682697,0.0169941250378358,0.0644097282282372,0.000896573639714848,0.000808507616629206,0.00106635839031943,0.000657525755610511,0.00169394948067958,0.0038784069321256,0.00563510483010043,0.0011416351863941,0.000742256749989068,0.276091132084556,0.00244225603460879,0.000842137821840172,0.00457973441299064,0.00937440238574871,0.0513011450354838,0.00153739465524116,0.00170869183668898,0.00125948448868607,0.00102138997392143,123.01,0.0140422374429224
"124.01",0.00185514975395507,0.000651794723172006,0.315395904130417,0.000557778799062936,0.000857639485584483,0.00507401842963096,0.186117569189722,0.0169952993988991,0.0644061655162218,0.000896578308731133,0.000808489432509996,0.00106629712614992,0.000657541956203711,0.00169393601007806,0.00387838473336599,0.00563541506860576,0.00114165556109769,0.000742270681182378,0.276096548503166,0.00244335601654433,0.000842145566462116,0.00457983726950206,0.00937438124882439,0.0513021019725834,0.00153741237259641,0.00170870660313271,0.00125963130236961,0.00102142352891121,124.01,0.0141563926940639
"125.01",0.00185508866055351,0.000651846730950645,0.315395790158895,0.000557783084439434,0.000857641574934509,0.00507400652720702,0.186117570395827,0.0169964739158968,0.0644026028448716,0.00089658300062756,0.000808471261006916,0.00106623593060928,0.000657558170852557,0.00169392255818945,0.00387836254997642,0.00563572536198487,0.00114167595761716,0.000742284627488377,0.276101964850497,0.00244445936064419,0.000842153336804707,0.0045799401669474,0.0093743601208961,0.0513030586655513,0.00153743011497898,0.00170872141668821,0.00125977906238284,0.00102145710384893,125.01,0.0142705479452055
"126.01",0.0018550275785566,0.000651898770224757,0.315395675534134,0.000557787377850616,0.000857643673940367,0.00507399463084524,0.186117571300871,0.0169976485888338,0.064399040214181,0.000896587715398689,0.000808453102117079,0.00106617480369486,0.000657574399557603,0.00169390912502487,0.00387834038199264,0.00563603571024174,0.00114169637595352,0.000742298588911949,0.276107381126592,0.00244556606728552,0.000842161132865393,0.00458004310530324,0.00937433900194085,0.0513040151144351,0.0015374478823833,0.00170873627733459,0.00125992776882389,0.00102149069873736,126.01,0.014384703196347
"127.01",0.00185496650796646,0.000651950840996007,0.315395560256048,0.000557791679294817,0.000857645782606054,0.00507398274054194,0.186117571904862,0.0169988234178395,0.0643954776241666,0.000896592453051959,0.000808434955845372,0.00106611374541754,0.000657590642324846,0.00169389571058087,0.00387831822941398,0.00563634611339991,0.00114171681610475,0.000742312565449987,0.27611279733138,0.00244667613688521,0.000842168954655831,0.00458014608458657,0.00937431789201792,0.0513049713190944,0.00153746567481483,0.00170875118509572,0.00126007742179191,0.00102152431357982,127.01,0.0144988584474886
"128.01",0.00185490544878475,0.000652002943274832,0.315395444324386,0.000557795988775367,0.000857647900930236,0.00507397085629124,0.1861175722079,0.0169999984028569,0.0643919150748506,0.000896597213594807,0.000808416822198676,0.00106605275579119,0.000657606899149843,0.00169388231485279,0.00387829609219337,0.00563665657146584,0.00114173727807776,0.000742326557107154,0.276118213464747,0.00244778956981628,0.000842176802170802,0.00458024910478272,0.00937429679107549,0.0513059272795455,0.00153748349227378,0.00170876613997717,0.00126022802138137,0.00102155794838454,128.01,0.0146130136986301
"129.01",0.00185484440100536,0.000652055077060787,0.31539532773928,0.000557800306294931,0.000857650028913359,0.00507395897810914,0.18611757220985,0.0170011735438911,0.0643883525662144,0.000896601997033231,0.000808398701170332,0.00106599183480671,0.000657623170040034,0.00169386893783385,0.00387827397035201,0.0056369670844526,0.00114175776186898,0.000742340563885224,0.276123629526705,0.00244890636645478,0.000842184675410418,0.00458035216594843,0.00937427569912519,0.0513068829956944,0.00153750133476471,0.00170878114198181,0.0012603795676952,0.0010215916031423,129.01,0.0147271689497717
"130.01",0.00185478336462985,0.000652107242356093,0.315395210500753,0.000557804631850733,0.000857652166557976,0.0050739471059944,0.186117571910738,0.0170023488409657,0.0643847900983799,0.000896606803356126,0.000808380592760338,0.00106593098244467,0.000657639454990755,0.00169385557952995,0.00387825186388624,0.00563727765237487,0.00114177826747419,0.000742354585788529,0.276129045516947,0.00245002652721438,0.000842192574382672,0.00458045526809536,0.00937425461614072,0.0513078384674887,0.00153751920229073,0.00170879619108144,0.001260532060818,0.00102162527785754,130.01,0.0148413242009132
"131.01",0.00185472233966077,0.000652159439165079,0.315395092608586,0.00055780896544444,0.000857654313857759,0.00507393523995292,0.186117571310523,0.017003524294139,0.0643812276713642,0.000896611632571265,0.000808362496974246,0.00106587019869731,0.000657655754009889,0.00169384223994606,0.0038782297727874,0.00563758827521865,0.00114179879490173,0.000742368622815959,0.276134461435516,0.00245115005248453,0.000842200499088452,0.00458055841113814,0.00937423354215083,0.0513087936947931,0.00153753709484472,0.0017088112873288,0.00126068550084346,0.0010216589725438,131.01,0.0149554794520548
"132.01",0.00185466132609557,0.000652211667491187,0.315394974062727,0.000557813307073385,0.000857656470822588,0.00507392337996293,0.186117570409113,0.0170046999034171,0.0643776652851928,0.000896616484683421,0.000808344413818718,0.00106580948357915,0.000657672067101989,0.00169382891908809,0.00387820769709701,0.00563789895300948,0.00114181934416024,0.000742382674966291,0.276139877282417,0.00245227694266881,0.000842208449527537,0.00458066159514403,0.00937421247714953,0.0513097486775528,0.00153755501243336,0.00170882643072656,0.00126083988787695,0.00102169268719654,132.01,0.0150696347031963
"133.01",0.00185460032393792,0.000652263927331975,0.31539485486327,0.000557817656743009,0.000857658637445247,0.0050739115260382,0.186117569206577,0.0170058756688446,0.0643741029399436,0.000896621359685601,0.000808326343282539,0.00106574883709265,0.000657688394268385,0.00169381561696069,0.00387818563680309,0.00563820968573658,0.00114183991525763,0.000742396742247853,0.276145293057586,0.002453407198163,0.000842216425707365,0.00458076482015191,0.0093741914211406,0.0513107034157623,0.00153757295506296,0.00170884162128104,0.00126099522200041,0.00102172642182063,133.01,0.0151837899543379
"134.01",0.0018545393331928,0.000652316218695326,0.315394735010011,0.000557822014452869,0.000857660813733285,0.00507389967817318,0.186117567702778,0.0170070515903782,0.0643705406355159,0.000896626257578137,0.000808308285369819,0.00106568825922237,0.000657704735510189,0.00169380233356253,0.00387816359190696,0.00563852047342928,0.00114186050819176,0.000742410824657203,0.276150708760944,0.00245454081933827,0.000842224427634486,0.00458086808611535,0.00937417037412502,0.051311657909339,0.00153759092274275,0.00170885685898936,0.00126115150331108,0.00102176017641376,134.01,0.0152979452054795
"135.01",0.00185447835385766,0.000652368541576798,0.315394614502879,0.00055782638020363,0.000857662999689479,0.00507388783638318,0.186117565897755,0.017008227668072,0.064366978372036,0.000896631178361473,0.000808290240080001,0.00106562774997632,0.000657721090825958,0.00169378906888629,0.00387814156240762,0.00563883131609577,0.00114188112296953,0.000742424922203,0.276156124392478,0.00245567780659006,0.000842232455315783,0.00458097139305413,0.00937414933610636,0.0513126121582785,0.00153760891547317,0.0017088721438443,0.00126130873191277,0.00102179395098556,135.01,0.015412100456621
"136.01",0.00185441738593961,0.000652420895973838,0.315394493341787,0.000557830754001176,0.000857665195312385,0.00507387600064613,0.186117563791465,0.017009403901921,0.0643634161495461,0.000896636122055927,0.000808272207411975,0.00106556730935037,0.000657737460225238,0.00169377582294172,0.00387811954828832,0.0056391422137444,0.00114190175957762,0.000742439034881248,0.276161539952057,0.0024568181603164,0.000842240508746483,0.00458107474094815,0.00937412830706019,0.0513135661624328,0.0015376269332561,0.00170888747587949,0.0012614669078943,0.00102182774554027,136.01,0.0155262557077626
"137.01",0.00185435642943022,0.000652473281906207,0.315394371526619,0.00055783513584029,0.000857667400598783,0.00507386417096822,0.186117561383815,0.0170105802919766,0.0643598539680088,0.000896641088642625,0.000808254187374513,0.00106550693732443,0.000657753843706255,0.00169376259571485,0.00387809754956336,0.00563945316638625,0.00114192241802313,0.000742453162692391,0.276166955439691,0.00245796188093372,0.00084224858792914,0.00458117812981285,0.00937410728700838,0.0513145199217464,0.00153764497610365,0.00170890285506908,0.00126162603134983,0.00102186156008122,137.01,0.0156404109589041
"138.01",0.0018542954843328,0.000652525699372686,0.315394249057404,0.000557839525726855,0.000857669615548784,0.00507385234736024,0.186117558674824,0.0170117568382472,0.0643562918274183,0.000896646078120011,0.000808236179966393,0.00106544663391428,0.000657770241267785,0.00169374938722477,0.00387807556624253,0.0056397641740048,0.00114194309832527,0.000742467305646199,0.276172370855217,0.00245910896881163,0.000842256692858534,0.00458128155966486,0.00937408627597269,0.0513154734362031,0.00153766304400349,0.00170891828141817,0.00126178610237426,0.00102189539461239,138.01,0.0157545662100457
"139.01",0.00185423455063971,0.000652578148368166,0.315394125934056,0.000557843923656876,0.000857671840169938,0.00507384052982918,0.186117555664457,0.0170129335407962,0.0643527297277738,0.000896651090496858,0.000808218185186727,0.00106538639910425,0.000657786652918824,0.0016937361974656,0.00387805359831339,0.00564007523665022,0.00114196380047416,0.000742481463740341,0.276177786198584,0.00246025942436534,0.000842264823543437,0.00458138503050154,0.00937406527394402,0.0513164267057559,0.00153768113696306,0.00170893375493297,0.00126194712106065,0.00102192924913647,139.01,0.0158687214611872
"140.01",0.0018541736283596,0.000652630628900974,0.315394002156514,0.000557848329632571,0.000857674074458581,0.00507382871835493,0.186117552352732,0.0170141103996406,0.0643491676691504,0.000896656125777051,0.000808200203040732,0.0010653262329039,0.000657803078659147,0.00169372302643078,0.0038780316457987,0.00564038635428987,0.00114198452447856,0.000742495636971929,0.276183201469742,0.00246141324794624,0.000842272979986514,0.00458148854235352,0.00937404428084954,0.0513173797303589,0.00153769925499325,0.00170894927564669,0.00126210908751356,0.00102196312363922,140.01,0.0159828767123288
"141.01",0.00185411271749092,0.000652683140973886,0.315393877724558,0.000557852743659382,0.000857676318414713,0.00507381691295783,0.186117548739528,0.017015287414761,0.064345605651653,0.000896661183958147,0.000808182233523635,0.00106526613530067,0.000657819518489755,0.00169370987414352,0.00387800970867491,0.00564069752696628,0.00114200527033681,0.000742509825346849,0.276188616668637,0.002462570439975,0.000842281162201197,0.00458159209516995,0.00937402329677139,0.0513183325098776,0.00153771739809272,0.00170896484356253,0.00126227200182916,0.00102199701814543,141.01,0.0160970319634703
"142.01",0.00185405181803588,0.00065273568458335,0.315393752638297,0.000557857165731646,0.000857678572044995,0.00507380511361,0.186117544824854,0.0170164645861782,0.0643420436752762,0.000896666265051693,0.000808164276639212,0.00106520610631311,0.00065783597241531,0.0016936967405935,0.00387798778698845,0.00564100875463414,0.00114202603804614,0.000742524028867542,0.276194031795174,0.00246373100086461,0.000842289370179494,0.00458169568899514,0.00937400232170227,0.0513192850442601,0.00153773556625736,0.00170898045864865,0.00126243586408414,0.00102203093264197,142.01,0.0162111872146119
"143.01",0.00185399093000194,0.000652788259726811,0.315393626897523,0.000557861595857356,0.000857680835348651,0.00507379332033409,0.186117540608669,0.0170176419138708,0.0643384817401029,0.000896671369051583,0.000808146332388904,0.00106514614592157,0.000657852440438367,0.00169368362579259,0.00387796588069,0.00564132003735796,0.00114204682761565,0.000742538247530011,0.276199446849319,0.00246489493098112,0.000842297603929509,0.00458179932381564,0.00937398135563117,0.0513202373335276,0.00153775375948317,0.00170899612094122,0.00126260067439399,0.00102206486715084,143.01,0.0163253424657534
"144.01",0.00185393005338019,0.000652840866414262,0.315393500502293,0.000557866034031407,0.000857683108318796,0.00507378153313698,0.186117536090913,0.0170188193979203,0.0643349198460541,0.000896676495948157,0.00080812840076383,0.00106508625413404,0.00065786892255626,0.00169367052972624,0.00387794398980879,0.00564163137511531,0.00114206763905178,0.000742552481348357,0.276204861830876,0.00246606223073131,0.000842305863448245,0.00458190299964156,0.00937396039859106,0.0513211893775792,0.00153777197780114,0.00170901183044536,0.00126276643284318,0.00102209882165893,144.01,0.016439497716895
"145.01",0.00185386918816721,0.000652893504641483,0.315393373452465,0.000557870480256684,0.00085768539096287,0.00507376975202145,0.186117531271561,0.0170199970383015,0.0643313579931307,0.000896681645736863,0.000808110481774649,0.00106502643093132,0.000657885418772541,0.0016936574524028,0.00387792211432847,0.00564194276794061,0.00114208847235575,0.000742566730321359,0.276210276739913,0.00246723290050976,0.000842314148737699,0.0045820067165,0.0093739394505693,0.0513221411763588,0.0015377902212006,0.00170902758718572,0.00126293313952874,0.00102213279617169,145.01,0.0165536529680365
"146.01",0.00185380833438076,0.000652946174416802,0.315393245747985,0.000557874934536073,0.000857687683279984,0.00507375797697296,0.186117526150696,0.0170211748350979,0.0643277961813976,0.000896686818435355,0.000808092575424357,0.00106496667632583,0.000657901929095095,0.00169364439380637,0.00387790025425772,0.00564225421583109,0.00114210932752978,0.000742580994444131,0.276215691576331,0.00246840694068506,0.000842322459800648,0.00458211047435797,0.00937391851152802,0.0513230927297054,0.00153780848968299,0.00170904339114974,0.00126310079454983,0.00102216679070444,146.01,0.0166678082191781
"147.01",0.00185374749201594,0.000652998875745103,0.315393117388808,0.0005578793968678,0.000857689985274246,0.00507374620798817,0.186117520728246,0.0170223527882761,0.0643242344108635,0.000896692014053402,0.000808074681714177,0.00106490699031014,0.000657918453523476,0.00169363135395517,0.00387787840956788,0.00564256571877386,0.00114213020456799,0.00074259527372833,0.276221106340202,0.00246958435168565,0.000842330796645863,0.00458221427321637,0.00937389758152185,0.0513240440376208,0.00153782678325121,0.00170905924234532,0.00126326939799548,0.00102220080525528,147.01,0.0167819634703196
"148.01",0.00185368666106711,0.000653051608624389,0.315392988374871,0.000557883867249531,0.000857692296941881,0.0050737344450642,0.18611751500408,0.0170235308979076,0.064320672681618,0.000896697232577348,0.000808056800639889,0.00106484737287105,0.00065793499205824,0.00169361833284831,0.00387785658029172,0.00564287727679635,0.0011421511034766,0.000742609568169406,0.276226521031308,0.00247076513387301,0.000842339159283445,0.0045823181131176,0.00937387666049438,0.051324995100034,0.00153784510191046,0.00170907514076624,0.00126343894995928,0.00102223483982833,148.01,0.0168961187214612
"149.01",0.00185362584154469,0.000653104373051994,0.315392858706164,0.000557888345685598,0.000857694618291993,0.00507372268822104,0.186117508978248,0.0170247091639781,0.0643171109936198,0.000896702474007749,0.000808038932205934,0.00106478782402952,0.000657951544704716,0.00169360533049023,0.00387783476641479,0.00564318888992099,0.0011421720242627,0.000742623877765358,0.276231935649516,0.0024719492876466,0.000842347547708289,0.00458242199406567,0.00937385574847582,0.0513259459169186,0.00153786344566054,0.00170909108643613,0.00126360945053661,0.00102226889441459,149.01,0.0170102739726027
"150.01",0.00185356503343614,0.000653157169027363,0.315392728382677,0.000557892832183327,0.000857696949311038,0.00507371093745512,0.186117502650717,0.0170258875864288,0.064313549346935,0.00089670773835071,0.000808021076405097,0.00106472834378524,0.000657968111462459,0.00169359234689381,0.00387781296797651,0.00564350055813934,0.00114219296692475,0.000742638202518742,0.276237350194915,0.00247313681338324,0.000842355961922614,0.00458252591602071,0.00937383484547183,0.0513268964883111,0.00153788181451253,0.0017091070793398,0.00126378089982482,0.00102230296902495,150.01,0.0171244292237443
