"","tSI.BW.CP","tSI.VK.CP","tSI.VFil.CP","tSI.QK.CP","tSI.QUr.CP","tSI.GFR.CP","tSI.PA.CP","tSI.PG.CP","tSI.PK.CP","tSI.PL.CP","tSI.PSk.CP","tSI.PR.CP","tSI.CL_FiltPT.CP","tSI.CLbiliary.CP","tSI.CLfecal.CP","tSI.fup.CP","Times","Year"
"23004.01",0.0183718835480366,0.020121980009638,0.02074974036325,0.0199238269648685,0.371557783130623,0.466761027706697,0.125347586512381,0.0205760590372449,0.402338661684371,0.0347769437035205,0.0308429137473557,0.0316091063012107,0.320759027958637,0.0279303664046028,0.0220412811902122,0.0585550052435072,23004.01,2.62602853881279
"23005.01",0.0183728497691829,0.0201229370667948,0.0207504705618374,0.0199248462309939,0.37156315255,0.466767414945256,0.1253524178104,0.0205769241168911,0.402346033007118,0.034778273680772,0.0308439597309448,0.0316106891859818,0.320764240871673,0.0279312643931798,0.0220420980318913,0.0585560954136424,23005.01,2.62614269406393
"23006.01",0.0183738160378986,0.0201238941724713,0.0207512007887213,0.0199258655635685,0.37156852206931,0.46677380225849,0.125357249267502,0.0205777892410452,0.402353404393729,0.0347796037439117,0.0308450057797759,0.0316122721707033,0.320769453886067,0.027932162412765,0.0220429149281167,0.0585571856406538,23006.01,2.62625684931507
"23007.01",0.0183747823541808,0.0201248513266663,0.020751931043901,0.0199268849625923,0.37157389168854,0.466780189646381,0.125362080883692,0.0205786544097087,0.402360775844182,0.0347809338929426,0.0308460518938507,0.0316138552553762,0.32077466700181,0.0279330604633565,0.0220437318788889,0.0585582759245421,23007.01,2.62637100456621
"23008.01",0.0183757487180297,0.0201258085293822,0.0207526613273755,0.0199279044280649,0.37157926140768,0.466786577108907,0.125366912658969,0.0205795196228822,0.402368147358461,0.0347822641278637,0.0308470980731722,0.0316154384400045,0.320779880218895,0.0279339585449546,0.0220445488842087,0.058559366265305,23008.01,2.62648515981735
"23009.01",0.0183767151294465,0.02012676578062,0.020753391639144,0.019928923959988,0.371584631226717,0.466792964646042,0.125371744593336,0.0205803848805648,0.402375518936541,0.0347835944486759,0.0308481443177408,0.0316170217245852,0.32078509353731,0.0279348566575602,0.0220453659440739,0.0585604566629417,23009.01,2.62659931506849
"23010.01",0.0183776815884295,0.0201277230803814,0.0207541219792053,0.0199299435583629,0.371590001145638,0.466799352257772,0.125376576686793,0.020581250182759,0.402382890578402,0.0347849248553819,0.0308491906275549,0.031618605109122,0.320790306957039,0.0279357548011755,0.0220461830584864,0.0585615471174511,23010.01,2.62671347031963
"23011.01",0.018378648094979,0.0201286804286648,0.0207548523475582,0.0199309632231896,0.371595371164434,0.466805739944078,0.125381408939338,0.0205821155294648,0.402390262284023,0.0347862553479791,0.0308502370026179,0.0316201885936192,0.320795520478074,0.0279366529757994,0.0220470002274462,0.0585626376288323,23011.01,2.62682762557078
"23012.01",0.0183796146490953,0.0201296378254725,0.0207555827442033,0.0199319829544686,0.37160074128309,0.466812127704937,0.12538624135097,0.0205829809206852,0.402397634053384,0.0347875859264684,0.0308512834429324,0.0316217721780756,0.320800734100407,0.0279375511814318,0.0220478174509518,0.0585637281970824,23012.01,2.62694178082192
"23013.01",0.0183805812507793,0.0201305952708059,0.0207563131691396,0.019933002752203,0.371606111501602,0.46681851554033,0.1253910739217,0.0205838463564191,0.402405005886464,0.034788916590853,0.0308523299484991,0.0316233558624952,0.320805947824023,0.0279384494180709,0.0220486347290061,0.0585648188222008,23013.01,2.62705593607306
"23014.01",0.0183815479000291,0.0201315527646657,0.0207570436223665,0.0199340226163915,0.371611481819955,0.466824903450241,0.125395906651526,0.0205847118366683,0.402412377783243,0.0347902473411325,0.0308533765193192,0.0316249396468806,0.32081116164891,0.027939347685716,0.022049452061609,0.0585659095041861,23014.01,2.6271700913242
"23015.01",0.0183825145968449,0.0201325103070523,0.0207577741038845,0.019935042547035,0.371616852238139,0.466831291434647,0.125400739540443,0.0205855773614331,0.402419749743702,0.0347915781773099,0.030854423155394,0.0316265235312326,0.320816375575063,0.027940245984369,0.0220502694487585,0.0585670002430383,23015.01,2.62728424657534
"23016.01",0.0183834813412271,0.0201334678979658,0.0207585046136928,0.0199360625441363,0.371622222756141,0.466837679493532,0.125405572588453,0.0205864429307139,0.40242712176782,0.0347929090993857,0.0308554698567258,0.0316281075155514,0.320821589602466,0.0279411443140298,0.0220510868904556,0.0585680910387553,23016.01,2.62739840182648
"23017.01",0.0183844481331744,0.0201344255374072,0.020759235151791,0.0199370826076938,0.371627593373951,0.466844067626869,0.125410405795559,0.0205873085445118,0.402434493855578,0.034794240107361,0.0308565166233147,0.0316296915998413,0.320826803731108,0.0279420426746987,0.0220519043867008,0.0585691818913356,23017.01,2.62751255707763
"23018.01",0.0183854149726875,0.0201353832253788,0.0207599657181793,0.019938102737708,0.371632964091558,0.466850455834635,0.125415239161765,0.0205881742028281,0.402441866006955,0.0347955712012337,0.0308575634551606,0.0316312757841058,0.320832017960981,0.0279429410663755,0.022052721937494,0.0585702728007793,23018.01,2.62762671232877
"23019.01",0.0183863818597665,0.0201363409618815,0.0207606963128555,0.0199391229341813,0.371638334908949,0.466856844116815,0.12542007268707,0.0205890399056621,0.402449238221927,0.0347969023810049,0.0308586103522683,0.0316328600683451,0.320837232292074,0.0279438394890599,0.0220535395428363,0.0585713637670845,23019.01,2.62774086757991
"23020.01",0.0183873487944108,0.0201372987469192,0.0207614269358175,0.0199401431971165,0.37164370582611,0.466863232473388,0.125424906371475,0.0205899056530167,0.402456610500473,0.0347982336466731,0.0308596573146352,0.0316344444525603,0.320842446724376,0.0279447379427532,0.0220543572027273,0.0585724547902493,23020.01,2.62785502283105
"23021.01",0.0183883157766201,0.0201382565804886,0.0207621575870653,0.0199411635265131,0.371649076843028,0.466869620904337,0.125429740214982,0.0205907714448927,0.402463982842573,0.0347995649982418,0.0308607043422627,0.0316360289367535,0.320847661257876,0.027945636427456,0.0220551749171652,0.0585735458702717,23021.01,2.62796917808219
"23022.01",0.0183892828063948,0.0201392144625927,0.0207628882666001,0.0199421839223717,0.3716544479597,0.466876009409639,0.125434574217588,0.0205916372812893,0.402471355248209,0.0348008964357135,0.0308617514351543,0.0316376135209274,0.320852875892561,0.027946534943167,0.0220559926861539,0.0585746370071501,23022.01,2.62808333333333
"23023.01",0.0183902498837342,0.02014017239323,0.020763618974422,0.0199432043846909,0.371659819176112,0.466882397989275,0.125439408379295,0.0205925031622073,0.402478727717362,0.0348022279590873,0.0308627985933096,0.031639198205085,0.32085809062842,0.0279474334898868,0.0220568105096925,0.0585757282008832,23023.01,2.62819748858447
"23024.01",0.0183912170086387,0.0201411303724028,0.0207643497105299,0.0199442249134723,0.371665190492251,0.466888786643225,0.125444242700107,0.0205933690876482,0.402486100250009,0.0348035595683623,0.0308638458167298,0.0316407829892272,0.320863305465447,0.0279483320676183,0.0220576283877793,0.0585768194514688,23024.01,2.62831164383562
"23025.01",0.0183921841811064,0.0201420884001144,0.0207650804749217,0.0199452455087177,0.371670561908108,0.466895175371467,0.125449077180027,0.0205942350576126,0.40249347284613,0.034804891263545,0.0308648931054176,0.0316423678733542,0.320868520403626,0.0279492306763597,0.022058446320415,0.0585779107589071,23025.01,2.62842579908676
"23026.01",0.0183931514011393,0.0201430464763658,0.0207658112675961,0.0199462661704284,0.37167593342367,0.466901564173982,0.12545391181905,0.0205951010721006,0.402500845505704,0.0348062230446347,0.0308659404593732,0.0316439528574674,0.320873735442948,0.0279501293161095,0.0220592643075977,0.058579002123197,23026.01,2.6285399543379
"23027.01",0.0183941186687371,0.0201440046011576,0.0207665420885553,0.0199472868986063,0.371681305038922,0.466907953050752,0.125458746617177,0.0205959671311133,0.402508218228711,0.0348075549116269,0.0308669878785973,0.0316455379415707,0.3208789505834,0.0279510279868684,0.0220600823493309,0.0585800935443366,23027.01,2.62865410958904
"23028.01",0.0183950859838994,0.0201449627744882,0.0207672729377973,0.0199483076932516,0.371686676753862,0.466914342001755,0.125463581574416,0.0205968332346535,0.40251559101513,0.0348088868645249,0.0308680353630924,0.0316471231256657,0.320884165824972,0.0279519266886371,0.0220609004456152,0.0585811850223271,23028.01,2.62876826484018
"23029.01",0.0183960533466251,0.0201459209963598,0.0207680038153214,0.0199493285543629,0.371692048568471,0.466920731026969,0.125468416690767,0.0205976993827198,0.40252296386494,0.0348102189033295,0.0308690829128589,0.0316487084097552,0.320889381167651,0.0279528254214157,0.0220617185964503,0.0585822765571668,23029.01,2.62888242009132
"23030.01",0.0183970207569139,0.0201468792667745,0.0207687347211267,0.0199503494819413,0.37169742048274,0.466927120126376,0.125473251966224,0.020598565575313,0.402530336778124,0.034811551028043,0.0308701305278972,0.0316502937938389,0.320894596611427,0.0279537241852022,0.0220625368018349,0.0585833681488512,23030.01,2.62899657534247
"23031.01",0.0183979882147675,0.0201478375857334,0.0207694656552131,0.0199513704759878,0.371702792496658,0.466933509299956,0.125478087400793,0.0205994318124341,0.402537709754661,0.0348128832386645,0.0308711782082087,0.0316518792779222,0.320899812156293,0.0279546229799988,0.0220633550617683,0.0585844597973807,23031.01,2.62911073059361
"23032.01",0.0183989557201858,0.0201487959532361,0.0207701966175803,0.0199523915365041,0.37170816461021,0.466939898547693,0.125482922994468,0.0206002980940845,0.402545082794526,0.034814215535195,0.0308722259537972,0.0316534648620059,0.320905027802238,0.0279555218058053,0.0220641733762539,0.0585855515027547,23032.01,2.62922488584475
"23033.01",0.0183999232731672,0.0201497543692833,0.020770927608229,0.0199534126634916,0.371713536823386,0.466946287869561,0.125487758747258,0.0206011644202636,0.402552455897701,0.0348155479176362,0.0308732737646637,0.0316550505460904,0.320910243549248,0.027956420662622,0.0220649917452896,0.0585866432649709,23033.01,2.62933904109589
"23034.01",0.0184008908737113,0.0201507128338757,0.0207716586271568,0.0199544338569511,0.371718909136179,0.466952677265545,0.125492594659166,0.0206020307909751,0.40255982906416,0.0348168803859883,0.0308743216408096,0.0316566363301763,0.320915459397314,0.0279573195504486,0.0220658101688752,0.0585877350840283,23034.01,2.62945319634703
"23035.01",0.0184018585218184,0.0201516713470151,0.020772389674362,0.0199554551168841,0.371724281548574,0.466959066735623,0.12549743073019,0.020602897206219,0.402567202293894,0.0348182129402501,0.0308753695822331,0.0316582222142705,0.32092067534642,0.0279582184692856,0.0220666286470113,0.0585888269599243,23035.01,2.62956735159817
"23036.01",0.0184028262174896,0.0201526299087011,0.0207731207498471,0.0199564764432893,0.371729654060561,0.466965456279772,0.125502266960327,0.0206037636659944,0.402574575586879,0.0348195455804258,0.0308764175889367,0.0316598081983715,0.320925891396558,0.0279591174191328,0.0220674471796972,0.0585899188926564,23036.01,2.62968150684931
"23037.01",0.0184037939607219,0.020153588518938,0.0207738518536108,0.0199574978361689,0.371735026672131,0.466971845897973,0.125507103349583,0.0206046301703025,0.402581948943093,0.0348208783065151,0.0308774656609226,0.031661394282481,0.320931107547725,0.0279600163999916,0.0220682657669341,0.0585910108822259,23037.01,2.62979566210046
"23038.01",0.0184047617515164,0.0201545471777262,0.0207745829856536,0.0199585192955229,0.371740399383267,0.466978235590206,0.125511939897961,0.0206054967191462,0.402589322362516,0.0348222111185202,0.0308785137981905,0.031662980466602,0.320936323799907,0.0279609154118604,0.0220690844087218,0.05859210292863,23038.01,2.6299098173516
"23039.01",0.018405729589873,0.0201555058850617,0.0207753141459728,0.0199595408213531,0.371745772193962,0.466984625356451,0.125516776605455,0.0206063633125236,0.402596695845124,0.034823544016441,0.0308795620007408,0.0316645667507357,0.320941540153087,0.0279618144547393,0.0220699031050604,0.0585931950318684,23039.01,2.63002397260274
"23040.01",0.0184066974757918,0.0201564646409507,0.0207760453345667,0.019960562413661,0.3717511451042,0.466991015196689,0.125521613472067,0.0206072299504376,0.402604069390898,0.0348248770002763,0.0308806102685754,0.0316661531348817,0.320946756607256,0.0279627135286298,0.0220707218559504,0.0585942871919421,23040.01,2.63013812785388
"23041.01",0.0184076654092751,0.0201574234453937,0.0207767765514367,0.0199615840724464,0.371756518113973,0.466997405110896,0.125526450497799,0.0206080966328877,0.402611442999814,0.034826210070028,0.0308816586016983,0.0316677396190473,0.320951973162404,0.0279636126335317,0.0220715406613905,0.0585953794088474,23041.01,2.63025228310502
"23042.01",0.01840863339032,0.0201583822983911,0.0207775077965809,0.0199626057977096,0.37176189122327,0.467003795099055,0.125531287682652,0.0206089633598755,0.402618816671856,0.034827543225695,0.0308827070001082,0.0316693262032317,0.320957189818522,0.0279645117694446,0.022072359521385,0.058596471682582,23042.01,2.63036643835616
"23043.01",0.0184096014189263,0.0201593411999427,0.0207782390699999,0.0199636275894533,0.371767264432078,0.467010185161149,0.125536125026629,0.0206098301314022,0.402626190407005,0.03482887646728,0.0308837554638071,0.0316709128874357,0.320962406575598,0.0279654109363699,0.022073178435931,0.0585975640131438,23043.01,2.63048059360731
