"TIME","age","BDW_F","TotalVolume_F","Hct_F","CardOut_F","TotalBloodFlow_F","QUr_F","GFR_F","PTC_kidneyTissue_F","SA_hands_F","V_skin_F","Q_skin_F","SA_skin_F","V_skinBarrier_F","V_skinPlasma_F","V_skinTissue_F","V_kidney_F","Q_kidney_F","V_kidneyPlasma_F","V_kidneyTissue_F","V_filtrate_F","V_gut_F","Q_gut_F","V_liver_F","Q_liver_F","Q_hepatic_F","V_plasma_F","Q_adipose_F","V_adipose_F","V_rest_F","Q_rest_F","AbsPFOA","fBAc_dust","fBAc_cosm","kAbl","kAap","fup","PL","PF","PK","PSk","PR","PG","CLdermalabs_F","CL_PltPT_F","CL_FiltPT_F","CLbiliary_F","CLfecal_F"
20621,56.4958904109589,62.95490567,72.229986449045,0.3645030844,4083.00400795643,4083.00400795643,1.38500792474,129.506154906671,0.0201498921508508,714.767990601299,2.411172887161,209.676200921906,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593161121742,719.478638370393,0.104253538003827,0.185339623117915,0.0144796580560871,1.00727849072,678.364179453225,1.46778896654809,267.405564204843,945.769743658068,2.60049714438631,428.722019229955,39.858083240339,24.5955725587689,1779.35740577611,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340040324594,4763.96967262288,0.00396464447991799,5.22158525388611e-05
20622,56.4986301369863,62.95490567,72.2295109072011,0.3645030844,4082.94194659488,4082.94194659488,1.38500792474,129.504320093553,0.0201498921257898,714.767990601299,2.411172887161,209.673230538977,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593160761566,719.468444964182,0.104253537874164,0.185339622887402,0.0144796580380783,1.00727849072,678.354569390806,1.46778865252095,267.401718788044,945.75628817885,2.60049714438631,428.723302744354,39.8580177960965,24.5951627755548,1779.32068016852,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340039587882,4763.96966669779,0.00396464447991799,5.22158525388611e-05
20623,56.5013698630137,62.95490567,72.2290351593932,0.3645030844,4082.87989173135,4082.87989173135,1.38500792474,129.50248549223,0.020149892100744,714.767990601299,2.411172887161,209.670260498788,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593160401609,719.458252734612,0.104253537744579,0.18533962265703,0.0144796580200805,1.00727849072,678.344960437255,1.46778833859876,267.397873829091,945.742834266346,2.60049714438631,428.724587376613,39.8579521807566,24.5947529573689,1779.28395685499,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340038851619,4763.96966077629,0.00396464447991799,5.22158525388611e-05
20624,56.5041095890411,62.95490567,72.2285592056211,0.3645030844,4082.81784336585,4082.81784336585,1.38500792474,129.500651102703,0.0201498920757133,714.767990601299,2.411172887161,209.667290801341,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.28959316004187,719.448061681685,0.104253537615073,0.185339622426797,0.0144796580020935,1.00727849072,678.335352592573,1.46778802478148,267.394029327977,945.72938192055,2.60049714438631,428.725873126743,39.8578863943193,24.5943431042111,1779.24723583553,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340038115801,4763.96965485839,0.00396464447991799,5.22158525388611e-05
20625,56.5068493150685,62.95490567,72.228083045885,0.3645030844,4082.75580149837,4082.75580149837,1.38500792474,129.498816924973,0.0201498920506978,714.767990601299,2.411172887161,209.664321446636,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593159682348,719.437871805405,0.104253537485645,0.185339622196703,0.0144796579841174,1.00727849072,678.325745856765,1.46778771106907,267.390185284697,945.715931141462,2.60049714438631,428.727159994756,39.8578204367847,24.5939332160816,1779.21051711011,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340037380427,4763.96964894405,0.00396464447991799,5.22158525388611e-05
20626,56.5095890410959,62.95490567,72.2276066801848,0.3645030844,4082.69376612891,4082.69376612891,1.38500792474,129.49698295904,0.0201498920256974,714.767990601299,2.411172887161,209.661352434676,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593159323044,719.427683105775,0.104253537356296,0.185339621966748,0.0144796579661522,1.00727849072,678.316140229834,1.46778739746151,267.386341699243,945.702481929077,2.60049714438631,428.728447980663,39.8577543081526,24.5935232929803,1779.17380067872,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340036645499,4763.9696430333,0.00396464447991799,5.22158525388611e-05
20627,56.5123287671233,62.95490567,72.2271301085205,0.3645030844,4082.63173725748,4082.63173725748,1.38500792474,129.495149204904,0.0201498920007122,714.767990601299,2.411172887161,209.65838376546,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593158963958,719.417495582799,0.104253537227025,0.185339621736933,0.0144796579481979,1.00727849072,678.306535711783,1.46778708395875,267.38249857161,945.689034283393,2.60049714438631,428.729737084476,39.8576880084231,24.5931133349074,1779.13708654135,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340035911016,4763.96963712613,0.00396464447991799,5.22158525388611e-05
20628,56.5150684931507,62.95490567,72.2266533308921,0.3645030844,4082.56971488408,4082.56971488408,1.38500792474,129.493315662566,0.020149891975742,714.767990601299,2.411172887161,209.65541543899,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593158605088,719.407309236478,0.104253537097832,0.185339621507256,0.0144796579302544,1.00727849072,678.296932302616,1.46778677056075,267.378655901792,945.675588204408,2.60049714438631,428.731027306205,39.8576215375961,24.5927033418629,1779.100374698,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340035176976,4763.96963122252,0.00396464447991799,5.22158525388611e-05
20629,56.5178082191781,62.95490567,72.2261763472996,0.3645030844,4082.5076990087,4082.5076990087,1.38500792474,129.491482332027,0.020149891950787,714.767990601299,2.411172887161,209.652447455267,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593158246436,719.397124066816,0.104253536968717,0.185339621277719,0.0144796579123218,1.00727849072,678.287330002335,1.4677864572675,267.374813689783,945.662143692118,2.60049714438631,428.732318645863,39.8575548956718,24.5922933138466,1779.06366514864,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340034443382,4763.96962532249,0.00396464447991799,5.22158525388611e-05
20630,56.5205479452055,62.95490567,72.2256991577431,0.3645030844,4082.44568963134,4082.44568963134,1.38500792474,129.489649213287,0.0201498919258472,714.767990601299,2.411172887161,209.649479814292,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593157888002,719.386940073818,0.104253536839681,0.185339621048321,0.0144796578944001,1.00727849072,678.277728810945,1.46778614407894,267.370971935576,945.648700746521,2.60049714438631,428.733611103461,39.8574880826499,24.5918832508589,1779.02695789325,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340033710233,4763.96961942605,0.00396464447991799,5.22158525388611e-05
20631,56.5232876712329,62.95490567,72.2252217622224,0.3645030844,4082.38368675201,4082.38368675201,1.38500792474,129.487816306347,0.0201498919009224,714.767990601299,2.411172887161,209.646512516066,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593157529784,719.376757257485,0.104253536710722,0.185339620819062,0.0144796578764892,1.00727849072,678.268128728448,1.46778583099505,267.367130639165,945.635259367613,2.60049714438631,428.73490467901,39.8574210985306,24.5914731528997,1778.99025293184,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340032977526,4763.96961353316,0.00396464447991799,5.22158525388611e-05
20632,56.5260273972603,62.95490567,72.2247441607377,0.3645030844,4082.32169037071,4082.32169037071,1.38500792474,129.485983611208,0.0201498918760127,714.767990601299,2.411172887161,209.64354556059,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593157171783,719.36657561782,0.104253536581842,0.185339620589941,0.0144796578585892,1.00727849072,678.258529754848,1.46778551801578,267.363289800544,945.621819555392,2.60049714438631,428.736199372522,39.8573539433138,24.591063019969,1778.95355026439,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340032245264,4763.96960764385,0.00396464447991799,5.22158525388611e-05
20633,56.5287671232877,62.95490567,72.2242663532888,0.3645030844,4082.25970048742,4082.25970048742,1.38500792474,129.484151127869,0.020149891851118,714.767990601299,2.411172887161,209.640578947864,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593156813998,719.356395154828,0.104253536453039,0.185339620360959,0.0144796578406999,1.00727849072,678.248931890148,1.46778520514112,267.359449419707,945.608381309855,2.60049714438631,428.737495184008,39.8572866169995,24.5906528520669,1778.91684989087,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340031513442,4763.96960175808,0.00396464447991799,5.22158525388611e-05
20634,56.5315068493151,62.95490567,72.2237883398759,0.3645030844,4082.19771710217,4082.19771710217,1.38500792474,129.482318856332,0.0201498918262384,714.767990601299,2.411172887161,209.637612677891,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.28959315645643,719.346215868511,0.104253536324315,0.185339620132115,0.0144796578228215,1.00727849072,678.239335134352,1.46778489237101,267.355609496648,945.594944631,2.60049714438631,428.738792113479,39.8572191195877,24.5902426491934,1778.88015181129,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340030782065,4763.96959587589,0.00396464447991799,5.22158525388611e-05
20635,56.5342465753425,62.95490567,72.2233101204988,0.3645030844,4082.13574021493,4082.13574021493,1.38500792474,129.480486796597,0.0201498918013739,714.767990601299,2.411172887161,209.63464675067,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593156099079,719.336037758872,0.104253536195668,0.185339619903411,0.014479657804954,1.00727849072,678.229739487462,1.46778457970542,267.351770031361,945.581509518823,2.60049714438631,428.740090160948,39.8571514510783,24.5898324113487,1778.84345602562,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340030051132,4763.96958999726,0.00396464447991799,5.22158525388611e-05
20636,56.5369863013699,62.95490567,72.2228316951577,0.3645030844,4082.07376982572,4082.07376982572,1.38500792474,129.478654948665,0.0201498917765245,714.767990601299,2.411172887161,209.631681166204,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593155741944,719.325860825915,0.1042535360671,0.185339619674844,0.0144796577870972,1.00727849072,678.220144949483,1.46778426714433,267.347931023839,945.568075973322,2.60049714438631,428.741389326425,39.8570836114715,24.5894221385326,1778.80676253385,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.34002932064,4763.96958412219,0.00396464447991799,5.22158525388611e-05
20637,56.5397260273973,62.95490567,72.2223530638525,0.3645030844,4082.01180593454,4082.01180593454,1.38500792474,129.476823312536,0.02014989175169,714.767990601299,2.411172887161,209.628715924492,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593155385025,719.315685069642,0.104253535938609,0.185339619446416,0.0144796577692513,1.00727849072,678.210551520416,1.46778395468769,267.344092474076,945.554643994492,2.60049714438631,428.742689609921,39.857015600767,24.5890118307455,1778.77007133599,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.34002859059,4763.96957825068,0.00396464447991799,5.22158525388611e-05
20638,56.5424657534247,62.95490567,72.2218742265831,0.3645030844,4081.94984854138,4081.94984854138,1.38500792474,129.47499188821,0.0201498917268706,714.767990601299,2.411172887161,209.625751025537,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593155028322,719.305510490057,0.104253535810196,0.185339619218126,0.0144796577514161,1.00727849072,678.200959200266,1.46778364233547,267.340254382067,945.541213582333,2.60049714438631,428.74399101145,39.856947418965,24.588601487987,1778.733382432,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340027860983,4763.96957238271,0.00396464447991799,5.22158525388611e-05
20639,56.5452054794521,62.95490567,72.2213951833497,0.3645030844,4081.88789764624,4081.88789764624,1.38500792474,129.47316067569,0.0201498917020663,714.767990601299,2.411172887161,209.622786469338,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593154671835,719.295337087164,0.104253535681861,0.185339618989974,0.0144796577335917,1.00727849072,678.191367989036,1.46778333008764,267.336416747805,945.527784736841,2.60049714438631,428.745293531021,39.8568790660655,24.5881911102574,1778.69669582188,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340027131816,4763.9695665183,0.00396464447991799,5.22158525388611e-05
20640,56.5479452054795,62.95490567,72.2209159341522,0.3645030844,4081.82595324913,4081.82595324913,1.38500792474,129.471329674974,0.0201498916772769,714.767990601299,2.411172887161,209.619822255898,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593154315564,719.285164860964,0.104253535553603,0.185339618761961,0.0144796577157782,1.00727849072,678.18177788673,1.46778301794416,267.332579571283,945.514357458013,2.60049714438631,428.746597168647,39.8568105420683,24.5877806975569,1778.66001150561,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340026403092,4763.96956065745,0.00396464447991799,5.22158525388611e-05
20641,56.5506849315069,62.95490567,72.2204364789905,0.3645030844,4081.76401535005,4081.76401535005,1.38500792474,129.469498886063,0.0201498916525026,714.767990601299,2.411172887161,209.616858385217,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593153959508,719.274993811461,0.104253535425423,0.185339618534085,0.0144796576979754,1.00727849072,678.17218889335,1.46778270590499,267.328742852497,945.500931745847,2.60049714438631,428.747901924338,39.8567418469736,24.5873702498851,1778.62332948319,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340025674808,4763.96955480012,0.00396464447991799,5.22158525388611e-05
20642,56.5534246575342,62.95490567,72.2199568178648,0.3645030844,4081.70208394899,4081.70208394899,1.38500792474,129.467668308959,0.0201498916277432,714.767990601299,2.411172887161,209.613894857296,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593153603668,719.26482393866,0.10425353529732,0.185339618306348,0.0144796576801834,1.00727849072,678.1626010089,1.4677823939701,267.324906591439,945.487507600339,2.60049714438631,428.749207798107,39.8566729807812,24.5869597672425,1778.58664975459,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340024946965,4763.96954894636,0.00396464447991799,5.22158525388611e-05
20643,56.5561643835616,62.95490567,72.2194769507749,0.3645030844,4081.64015904595,4081.64015904595,1.38500792474,129.465837943661,0.0201498916029989,714.767990601299,2.411172887161,209.610931672136,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593153248044,719.254655242561,0.104253535169296,0.185339618078748,0.0144796576624022,1.00727849072,678.153014233383,1.46778208213946,267.321070788103,945.474085021486,2.60049714438631,428.750514789964,39.8566039434912,24.5865492496289,1778.5499723198,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340024219564,4763.96954309614,0.00396464447991799,5.22158525388611e-05
20644,56.558904109589,62.95490567,72.218996877721,0.3645030844,4081.57824064094,4081.57824064094,1.38500792474,129.46400779017,0.0201498915782695,714.767990601299,2.411172887161,209.607968829739,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593152892634,719.244487723169,0.104253535041348,0.185339617851286,0.0144796576446317,1.00727849072,678.143428566802,1.46778177041303,267.317235442484,945.460664009286,2.60049714438631,428.751822899923,39.8565347351035,24.5861386970445,1778.51329717882,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340023492601,4763.96953724945,0.00396464447991799,5.22158525388611e-05
20645,56.5616438356164,62.95490567,72.2185165987029,0.3645030844,4081.51632873395,4081.51632873395,1.38500792474,129.462177848488,0.0201498915535551,714.767990601299,2.411172887161,209.605006330104,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.28959315253744,719.234321380487,0.104253534913478,0.185339617623962,0.014479657626872,1.00727849072,678.133844009162,1.46778145879077,267.313400554576,945.447244563738,2.60049714438631,428.753132127993,39.8564653556182,24.5857281094892,1778.47662433163,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340022766079,4763.96953140631,0.00396464447991799,5.22158525388611e-05
20646,56.5643835616438,62.95490567,72.2180361137207,0.3645030844,4081.45442332499,4081.45442332499,1.38500792474,129.460348118613,0.0201498915288556,714.767990601299,2.411172887161,209.602044173234,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593152182461,719.224156214519,0.104253534785686,0.185339617396775,0.0144796576091231,1.00727849072,678.124260560464,1.46778114727266,267.309566124371,945.433826684835,2.60049714438631,428.754442474186,39.8563958050353,24.585317486963,1778.43995377822,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340022039998,4763.96952556671,0.00396464447991799,5.22158525388611e-05
20647,56.5671232876712,62.95490567,72.2175554227744,0.3645030844,4081.39252441405,4081.39252441405,1.38500792474,129.458518600548,0.0201498915041712,714.767990601299,2.411172887161,209.599082359129,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593151827697,719.213992225266,0.104253534657971,0.185339617169726,0.0144796575913849,1.00727849072,678.114678220713,1.46778083585865,267.305732151865,945.420410372578,2.60049714438631,428.755753938515,39.8563260833546,24.5849068294661,1778.40328551856,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340021314356,4763.96951973064,0.00396464447991799,5.22158525388611e-05
20648,56.5698630136986,62.95490567,72.217074525864,0.3645030844,4081.33063200114,4081.33063200114,1.38500792474,129.456689294292,0.0201498914795016,714.767990601299,2.411172887161,209.596120887791,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593151473147,719.203829412733,0.104253534530333,0.185339616942814,0.0144796575736574,1.00727849072,678.105096989912,1.46778052454872,267.30189863705,945.406995626962,2.60049714438631,428.75706652099,39.8562561905763,24.5844961369985,1778.36661955266,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340020589152,4763.96951389809,0.00396464447991799,5.22158525388611e-05
20649,56.572602739726,62.95490567,72.2165934229895,0.3645030844,4081.26874608624,4081.26874608624,1.38500792474,129.454860199846,0.0201498914548469,714.767990601299,2.411172887161,209.59315975922,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593151118812,719.193667776923,0.104253534402772,0.18533961671604,0.0144796575559406,1.00727849072,678.095516868063,1.46778021334282,267.298065579921,945.393582447984,2.60049714438631,428.758380221623,39.8561861267003,24.5840854095603,1778.32995588049,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340019864387,4763.96950806908,0.00396464447991799,5.22158525388611e-05
20650,56.5753424657534,62.95490567,72.2161121141508,0.3645030844,4081.20686666938,4081.20686666938,1.38500792474,129.453031317211,0.0201498914302072,714.767990601299,2.411172887161,209.590198973417,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593150764691,719.183507317838,0.104253534275289,0.185339616489402,0.0144796575382346,1.00727849072,678.085937855172,1.46777990224093,267.294232980472,945.380170835644,2.60049714438631,428.759695040425,39.8561158917265,24.5836746471514,1778.29329450206,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340019140061,4763.9695022436,0.00396464447991799,5.22158525388611e-05
20651,56.5780821917808,62.95490567,72.2156305993481,0.3645030844,4081.14499375054,4081.14499375054,1.38500792474,129.451202646387,0.0201498914055824,714.767990601299,2.411172887161,209.587238530383,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593150410785,719.173348035482,0.104253534147883,0.185339616262902,0.0144796575205393,1.00727849072,678.076359951239,1.467779591243,267.290400838697,945.366760789936,2.60049714438631,428.761010977409,39.8560454856551,24.5832638497719,1778.25663541733,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340018416174,4763.96949642164,0.00396464447991799,5.22158525388611e-05
20652,56.5808219178082,62.95490567,72.2151488785812,0.3645030844,4081.08312732972,4081.08312732972,1.38500792474,129.449374187374,0.0201498913809725,714.767990601299,2.411172887161,209.58427843012,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593150057093,719.163189929857,0.104253534020553,0.18533961603654,0.0144796575028547,1.00727849072,678.066783156269,1.467779280349,267.286569154589,945.353352310858,2.60049714438631,428.762328032586,39.8559749084858,24.582853017422,1778.2199786263,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340017692725,4763.96949060321,0.00396464447991799,5.22158525388611e-05
20653,56.5835616438356,62.95490567,72.2146669518502,0.3645030844,4081.02126740693,4081.02126740693,1.38500792474,129.447545940174,0.0201498913563775,714.767990601299,2.411172887161,209.581318672628,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593149703615,719.153033000969,0.104253533893301,0.185339615810314,0.0144796574851807,1.00727849072,678.057207470267,1.4677789695589,267.282737928143,945.33994539841,2.60049714438631,428.763646205966,39.8559041602188,24.5824421501016,1778.18332412896,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340016969713,4763.9694847883,0.00396464447991799,5.22158525388611e-05
20654,56.586301369863,62.95490567,72.2141848191551,0.3645030844,4080.95941398216,4080.95941398216,1.38500792474,129.445717904787,0.0201498913317974,714.767990601299,2.411172887161,209.578359257908,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593149350351,719.142877248818,0.104253533766126,0.185339615584225,0.0144796574675176,1.00727849072,678.047632893233,1.46777865887267,267.278907159351,945.326540052584,2.60049714438631,428.764965497563,39.8558332408541,24.5820312478107,1778.14667192529,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340016247139,4763.96947897691,0.00396464447991799,5.22158525388611e-05
20655,56.5890410958904,62.95490567,72.2137024804958,0.3645030844,4080.89756705542,4080.89756705542,1.38500792474,129.443890081214,0.0201498913072322,714.767990601299,2.411172887161,209.575400185962,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593148997301,719.132722673409,0.104253533639028,0.185339615358273,0.014479657449865,1.00727849072,678.038059425172,1.46777834829026,267.275076848209,945.313136273381,2.60049714438631,428.766285907387,39.8557621503916,24.5816203105493,1778.11002201528,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340015525003,4763.96947316904,0.00396464447991799,5.22158525388611e-05
20656,56.5917808219178,62.95490567,72.2132199358725,0.3645030844,4080.8357266267,4080.8357266267,1.38500792474,129.442062469454,0.0201498912826819,714.767990601299,2.411172887161,209.572441456791,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593148644465,719.122569274745,0.104253533512007,0.185339615132458,0.0144796574322233,1.00727849072,678.028487066088,1.46777803781165,267.271246994711,945.299734060799,2.60049714438631,428.76760743545,39.8556908888313,24.5812093383178,1778.07337439891,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340014803305,4763.96946736469,0.00396464447991799,5.22158525388611e-05
20657,56.5945205479452,62.95490567,72.212737185285,0.3645030844,4080.77389269601,4080.77389269601,1.38500792474,129.440235069509,0.0201498912581464,714.767990601299,2.411172887161,209.569483070395,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593148291842,719.112417052828,0.104253533385063,0.185339614906779,0.0144796574145921,1.00727849072,678.018915815983,1.4677777274368,267.267417598849,945.286333414832,2.60049714438631,428.768930081764,39.8556194561732,24.5807983311158,1778.03672907619,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340014082042,4763.96946156384,0.00396464447991799,5.22158525388611e-05
20658,56.5972602739726,62.95490567,72.2122542287334,0.3645030844,4080.71206526334,4080.71206526334,1.38500792474,129.438407881379,0.0201498912336257,714.767990601299,2.411172887161,209.566525026775,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593147939432,719.102266007663,0.104253533258196,0.185339614681236,0.0144796573969716,1.00727849072,678.009345674861,1.46777741716567,267.263588660618,945.272934335479,2.60049714438631,428.77025384634,39.8555478524172,24.5803872889438,1778.00008604708,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340013361215,4763.9694557665,0.00396464447991799,5.22158525388611e-05
20659,56.6,62.95490567,72.2117710662177,0.3645030844,4080.6502443287,4080.6502443287,1.38500792474,129.436580905065,0.0201498912091199,714.767990601299,2.411172887161,209.563567325933,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593147587236,719.092116139251,0.104253533131405,0.185339614455831,0.0144796573793618,1.00727849072,677.999776642725,1.46777710699823,267.259760180012,945.259536822737,2.60049714438631,428.77157872919,39.8554760775635,24.5799762118014,1777.96344531159,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340012640826,4763.96944997268,0.00396464447991799,5.22158525388611e-05
20660,56.6027397260274,62.95490567,72.2112876977378,0.3645030844,4080.58842989208,4080.58842989208,1.38500792474,129.434754140567,0.020149891184629,714.767990601299,2.411172887161,209.56060996787,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593147235254,719.081967447597,0.104253533004691,0.185339614230563,0.0144796573617627,1.00727849072,677.990208719578,1.46777679693444,267.255932157025,945.246140876603,2.60049714438631,428.772904730325,39.8554041316119,24.5795650996889,1777.92680686969,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340011920875,4763.96944418238,0.00396464447991799,5.22158525388611e-05
20661,56.6054794520548,62.95490567,72.2108041232938,0.3645030844,4080.52662195348,4080.52662195348,1.38500792474,129.432927587887,0.0201498911601528,714.767990601299,2.411172887161,209.557652952586,14295.359812026,0.0593972200189679,0.19289383097288,2.21827905618812,0.289593146883484,719.071819932703,0.104253532878054,0.18533961400543,0.0144796573441742,1.00727849072,677.980641905424,1.46777648697428,267.25210459165,945.232746497074,2.60049714438631,428.774231849758,39.8553320145624,24.5791539526063,1777.89017072136,0.016,0.696,0.978,0.01,0.01,0.061,2.2,0.04,1.05,0.1,0.12,0.05,0.0655299293783271,592.340011201357,4763.96943839557,0.00396464447991799,5.22158525388611e-05
