"BW","QC","Hct","VSkc","VIc","VILc","SA_SI","VLc","VL_icc","VL_ecc","VKc","VPTc","VPTTc","VPTLc","VRKLc","VAc","MAc","VPc","QSkc","QIc","QLc","QKc","QAc","QUrc","GFRc","QT","tco","R_PTL","R_L_ic","fup","pKa","PSkc","PIc","PLc","PKc","PAc","PRc","Papp_SI","Vmax_OATP1B1c","Km_OATP1B1c","Vmax_OATP1B3c","Km_OATP1B3c","SF_OATP1B1","SF_OATP1B3","VmaxBSEPc","KmBSEPc","SF_BSEP","Vmax_OAT4c","Km_OAT4c","SF_OAT","EXP_STOP","COral"
66.44,4692,0.4418,0.0425,0.01316,1.10656,58400,0.0242,0.5388,0.384,0.003948,0.438,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.176,0.06558,0.02068,0.1862,104.64,3.292,1,11.88,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.092374
66.44,4692,0.4418,0.0425,0.01316,1.10656,58400,0.0242,0.5388,0.384,0.003948,0.438,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.176,0.06558,0.02068,0.1862,104.64,3.292,1,10.2,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.092374
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.5388,0.384,0.003948,0.438,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.176,0.06558,0.02068,0.1862,104.64,3.292,1,10.2,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.092374
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.5388,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.176,0.06558,0.02068,0.1862,104.64,3.292,1,10.2,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.092374
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.5388,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1,10.2,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.092374
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.5388,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.092374
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.5388,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,195,69.1,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,195,61.54,120,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
66.44,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,195,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,195,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.04888,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,104.64,3.292,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,58.56,3.292,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,4692,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1356,0.0611,0.2,0.06558,0.02068,0.1862,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.1862,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.00537,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,1.10656,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.1862,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,0.0214,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.1862,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,0.0214,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.2524,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,0.0214,58400,0.0242,0.6072,0.384,0.003948,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,0.0214,58400,0.0242,0.6072,0.4356,0.003948,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,20100,0.229
81.86,5778,0.353,0.0425,0.01316,0.0214,58400,0.0242,0.6072,0.4356,0.003948,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.003948,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,2.74,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.003948,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,73,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.003948,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,107.992,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.82e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,198,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.592,0.379,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.592,0.427,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.06558,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.592,0.427,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.0579,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.07154,0.05512,0.1524,0.0611,0.2,0.0579,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0611,0.2,0.0579,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,21.7,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0611,0.2,0.0579,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1980000.4,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02068,0.149,58.56,3.7,1728.4,10.2,0.0008366,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02068,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,3.184e-06,8.98,1,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,58400,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,2.206e-06,8.98,1,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,71000,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.2774,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,2.206e-06,8.98,1,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,71000,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.311,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,2.206e-06,8.98,1,165000.4,8.426,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,71000,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.311,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,2.206e-06,8.98,1,165000.4,5.774,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0425,0.01484,0.0214,71000,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.311,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,2.206e-06,8.98,1,1,5.774,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0479,0.01484,0.0214,71000,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.311,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,161.2,176.4,57.24,6.57e-06,2.202e-06,44.58,2.206e-06,8.98,1,1,5.774,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0479,0.01484,0.0214,71000,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.311,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,142,176.4,57.24,6.57e-06,2.202e-06,44.58,2.206e-06,8.98,1,1,5.774,1,12.8,0.004326,41.8,1,17880,0.229
81.86,5778,0.353,0.0479,0.01484,0.0214,71000,0.0242,0.6072,0.4356,0.004452,0.39,0.5278,0.427,0.311,0.223,10.886,0.08066,0.05512,0.1524,0.0689,0.2,0.0579,0.02332,0.149,58.56,3.7,1728.4,10.2,0.002,1,221.4,61.54,136.2,142,176.4,57.24,6.57e-06,2.202e-06,93,2.206e-06,8.98,1,1,5.774,1,12.8,0.004326,41.8,1,17880,0.229
66.44,5778,0.4714,0.0497,0.0126,0.74484,58400,0.0262,0.516,0.47,0.00462,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1728.4,10.2,6.1e-05,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1980000.4,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,5778,0.4714,0.0497,0.0126,0.74484,58400,0.0262,0.516,0.47,0.00462,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,10.2,6.1e-05,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1980000.4,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,5778,0.4714,0.0497,0.0126,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,10.2,6.1e-05,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1980000.4,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,5778,0.4714,0.0497,0.0126,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,10.2,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1980000.4,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,5778,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,10.2,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1980000.4,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,5778,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1980000.4,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,5778,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,4692,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,1.79e-06,12.3,3.184e-06,174,1,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,4692,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,2.408e-06,12.3,3.184e-06,174,1,110000.6,9.31,7.9,3.36,0.005022,62.6,105000,19360,0.137916
66.44,4692,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2328,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,2.408e-06,12.3,3.184e-06,174,1,110000.6,9.31,28.6,3.36,0.005022,62.6,105000,19360,0.137916
66.44,4692,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2622,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02068,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,2.408e-06,12.3,3.184e-06,174,1,110000.6,9.31,28.6,3.36,0.005022,62.6,105000,19360,0.137916
66.44,4692,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2622,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02332,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,2.408e-06,12.3,3.184e-06,174,1,110000.6,9.31,28.6,3.36,0.005022,62.6,105000,19360,0.137916
66.44,4692,0.4714,0.0497,0.01428,0.74484,58400,0.0262,0.516,0.47,0.004116,0.374,0.5706,0.443,0.2998,0.2622,9.644,0.07458,0.0468,0.1412,0.0689,0.184,0.0579,0.02332,0.1862,73.92,3.02,1,11.88,0.0012244,2.74,221.4,56.5,141.6,148.4,183.6,64.56,7.458e-06,2.408e-06,12.3,3.184e-06,174,1,110000.6,9.31,28.6,3.36,0.003978,62.6,105000,19360,0.137916
